feature,timestamp,Max-mag,Max-x,Max-y,Max-z,Mean-mag,Mean-x,Mean-y,Mean-z,Min-mag,Min-x,Min-y,Min-z,Std-mag,Std-x,Std-y,Std-z,label
50,33000,0.322829,0.27027027,0.063953488,0.2734375,0.967464721,0.869824199,0.903552138,0.834670642,0.944647181,0.905769231,0.94606414,0.88667992,0.070496092,0.056183006,0.047968807,0.091404004,1
51,33600,0.322829,0.27027027,0.081395349,0.2734375,0.958205566,0.854705274,0.907282798,0.818369224,0.944647181,0.905769231,0.94606414,0.884691849,0.081322397,0.069954727,0.045017252,0.10080774,1
52,34200,0.317961287,0.264033264,0.081395349,0.265625,0.942298359,0.831418597,0.912349096,0.788856261,0.94416272,0.903846154,0.959183673,0.884691849,0.073698472,0.070967966,0.036286957,0.082359499,1
53,34800,0.297719589,0.264033264,0.084302326,0.220052083,0.9294157,0.811933816,0.918245903,0.763058577,0.94416272,0.903846154,0.960641399,0.884691849,0.053741821,0.060728519,0.034173111,0.050408916,1
54,35400,0.279708604,0.268191268,0.110465116,0.216145833,0.920403392,0.802647363,0.922663188,0.738225873,0.940095888,0.903846154,0.960641399,0.862823062,0.039635764,0.049258022,0.036708096,0.048187391,1
55,36000,0.279708604,0.268191268,0.110465116,0.217447917,0.927001422,0.811685626,0.921770576,0.749579779,0.940095888,0.903846154,0.960641399,0.862823062,0.043124788,0.048578038,0.03551574,0.05546469,1
56,36600,0.281984368,0.268191268,0.110465116,0.217447917,0.939412537,0.83106515,0.917650829,0.771304431,0.940095888,0.903846154,0.960641399,0.862823062,0.053079899,0.053936682,0.036938798,0.062338207,1
57,37200,0.281984368,0.268191268,0.110465116,0.21875,0.949503643,0.847817994,0.915659617,0.78544924,0.940095888,0.911538462,0.969387755,0.862823062,0.049382506,0.044147783,0.034752906,0.066117964,1
58,37800,0.281984368,0.268191268,0.110465116,0.21875,0.957742355,0.860599793,0.912707132,0.800355206,0.940095888,0.938461538,0.970845481,0.862823062,0.041085474,0.029022937,0.027372583,0.064472346,1
59,38400,0.281984368,0.232848233,0.063953488,0.21875,0.965483917,0.863950362,0.906435961,0.832196886,0.948511125,0.957692308,0.970845481,0.908548708,0.022038986,0.018893822,0.017019605,0.02611664,1
60,39000,0.281984368,0.232848233,0.063953488,0.21875,0.967893869,0.868169597,0.903391925,0.839237576,0.975402362,0.971153846,0.965014577,0.916500994,0.012857963,0.010405444,0.016900906,0.016914854,1
61,39600,0.274654891,0.224532225,0.058139535,0.21875,0.96488981,0.862771458,0.902636638,0.837746979,0.979207673,0.971153846,0.965014577,0.930417495,0.009195165,0.00898469,0.013826915,0.014065958,1
62,40200,0.267943007,0.228690229,0.058139535,0.227864583,0.962594899,0.860372285,0.902636638,0.833243475,0.967914034,0.965384615,0.965014577,0.910536779,0.012081807,0.011392151,0.01511274,0.017357102,1
63,40800,0.267943007,0.228690229,0.058139535,0.227864583,0.961933103,0.859731127,0.902430651,0.832196886,0.967914034,0.965384615,0.965014577,0.910536779,0.010923452,0.01024156,0.014933843,0.016769836,1
64,41400,0.267845953,0.228690229,0.058139535,0.227864583,0.961257117,0.858810162,0.903481289,0.829550213,0.967914034,0.965384615,0.965014577,0.910536779,0.010436214,0.010355827,0.016409794,0.015834117,1
65,42000,0.286709549,0.228690229,0.095930233,0.227864583,0.96092896,0.858076525,0.906733498,0.824426755,0.967914034,0.965384615,0.975218659,0.910536779,0.011452051,0.010800313,0.017100774,0.015133141,1
66,42600,0.309590503,0.291060291,0.110465116,0.227864583,0.966071888,0.863640124,0.907008148,0.833750912,0.962346942,0.965384615,0.950437318,0.910536779,0.029546927,0.022764525,0.035542549,0.025388388,1
67,43200,0.309590503,0.291060291,0.110465116,0.23046875,0.971511316,0.869700103,0.907305685,0.843392217,0.962346942,0.967307692,0.950437318,0.918489066,0.031422165,0.025195913,0.035808752,0.028873178,1
68,43800,0.309590503,0.291060291,0.110465116,0.243489583,0.974332853,0.873071355,0.905474686,0.851098919,0.962346942,0.944230769,0.948979592,0.918489066,0.0370416,0.029044165,0.044419988,0.035560419,1
69,44400,0.309590503,0.291060291,0.110465116,0.243489583,0.97848565,0.879193382,0.903185938,0.860201072,0.962346942,0.944230769,0.948979592,0.918489066,0.038756367,0.03033118,0.046827921,0.038550046,1
70,45000,0.309590503,0.291060291,0.110465116,0.243489583,0.982094305,0.8842606,0.898516891,0.872633282,0.962346942,0.944230769,0.948979592,0.918489066,0.035652081,0.027590845,0.045950388,0.033726349,1
71,45600,0.307354877,0.25987526,0.101744186,0.243489583,0.982190112,0.884494958,0.89615671,0.876308363,0.975390481,0.944230769,0.948979592,0.918489066,0.030409437,0.022094815,0.03172236,0.034078601,1
72,46200,0.307354877,0.25987526,0.101744186,0.243489583,0.982281226,0.886039297,0.89570173,0.875138752,0.975390481,0.944230769,0.948979592,0.92445328,0.02927848,0.020993711,0.032177671,0.030311486,1
73,46800,0.300295535,0.25987526,0.061046512,0.235677083,0.982030361,0.885232678,0.89689188,0.873616441,0.975390481,0.969230769,0.963556851,0.934393638,0.023205167,0.017733587,0.023736551,0.025848916,1
74,47400,0.298258069,0.25987526,0.061046512,0.235677083,0.979990924,0.881675284,0.896846105,0.871745267,0.975390481,0.969230769,0.963556851,0.940357853,0.021096493,0.016073152,0.024954592,0.020955744,1
75,48000,0.298258069,0.25987526,0.061046512,0.235677083,0.980199603,0.881758014,0.89952394,0.868224922,0.975390481,0.969230769,0.963556851,0.940357853,0.019324049,0.015418541,0.022787621,0.018777984,1
76,48600,0.292959317,0.25987526,0.061046512,0.227864583,0.97862674,0.88024819,0.899844365,0.864482573,0.978064004,0.976923077,0.963556851,0.940357853,0.013264187,0.012943743,0.020786083,0.01067798,1
77,49200,0.281298079,0.232848233,0.061046512,0.227864583,0.977562235,0.878014478,0.898860203,0.865529162,0.978064004,0.976923077,0.966472303,0.940357853,0.010192071,0.009112166,0.016558208,0.009746757,1
78,49800,0.281298079,0.232848233,0.061046512,0.225260417,0.978098178,0.879276112,0.898013366,0.866892899,0.978064004,0.976923077,0.966472303,0.942345924,0.007794959,0.007070325,0.014985555,0.006538636,1
79,50400,0.281298079,0.232848233,0.034883721,0.225260417,0.979069147,0.881013444,0.897784491,0.868129777,0.990576591,0.986538462,0.973760933,0.956262425,0.003457167,0.003829855,0.006387339,0.003786387,1
80,51000,0.281298079,0.232848233,0.034883721,0.225260417,0.978728964,0.880785936,0.896205255,0.869715518,0.989262588,0.986538462,0.973760933,0.952286282,0.003529425,0.004463209,0.007155553,0.003871726,1
81,51600,0.281298079,0.232848233,0.034883721,0.225260417,0.977973637,0.880744571,0.897212304,0.865624306,0.989262588,0.990384615,0.975218659,0.948310139,0.003526975,0.002831167,0.006943826,0.005622949,1
82,52200,0.273991116,0.230769231,0.034883721,0.21875,0.97635335,0.879276112,0.897029204,0.862421109,0.989262588,0.988461538,0.970845481,0.948310139,0.00355228,0.002793106,0.007706828,0.005216248,1
83,52800,0.273991116,0.226611227,0.034883721,0.21875,0.97531207,0.877834395,0.897792072,0.859711613,0.989262588,0.986538462,0.970845481,0.948310139,0.003053102,0.002979685,0.007181911,0.005636357,1
84,53400,0.274284671,0.228690229,0.037790698,0.21875,0.973543816,0.875780765,0.898013366,0.856205005,0.983036194,0.986538462,0.970845481,0.948310139,0.004943242,0.00471461,0.008744605,0.005150089,1
85,54000,0.274284671,0.228690229,0.037790698,0.217447917,0.972112261,0.873009307,0.899409503,0.853065237,0.982581022,0.975,0.970845481,0.946322068,0.005897558,0.006444173,0.007803666,0.00464542,1
86,54600,0.274284671,0.228690229,0.037790698,0.217447917,0.97168635,0.871354705,0.899203516,0.854270401,0.982581022,0.975,0.970845481,0.946322068,0.005543259,0.006349918,0.007673624,0.005043602,1
87,55200,0.274284671,0.228690229,0.037790698,0.217447917,0.970585893,0.869224405,0.900004577,0.852272367,0.982581022,0.975,0.970845481,0.940357853,0.007167667,0.006850195,0.007705306,0.007881272,1
88,55800,0.281745346,0.243243243,0.075581395,0.227864583,0.969908633,0.868190279,0.899867253,0.851606356,0.982581022,0.975,0.956268222,0.940357853,0.009755669,0.008248448,0.017028261,0.011238434,1
89,56400,0.282540567,0.243243243,0.075581395,0.234375,0.972655221,0.871789038,0.898699991,0.857727316,0.982581022,0.975,0.956268222,0.940357853,0.01178106,0.010767135,0.018493992,0.016547287,1
90,57000,0.282540567,0.243243243,0.075581395,0.234375,0.974557003,0.874753885,0.897930272,0.861243621,0.984453014,0.980769231,0.956268222,0.940357853,0.011052254,0.009726088,0.018116382,0.016985835,1
91,57600,0.282540567,0.243243243,0.075581395,0.234375,0.974975386,0.875760083,0.897830266,0.861406235,0.984453014,0.980769231,0.956268222,0.940357853,0.010844561,0.009537154,0.018679498,0.016683431,1
92,58200,0.282540567,0.243243243,0.075581395,0.234375,0.976312616,0.876359876,0.897876041,0.865085154,0.984463904,0.982692308,0.956268222,0.940357853,0.008754364,0.009173711,0.017843932,0.015249113,1
93,58800,0.282540567,0.232848233,0.055232558,0.234375,0.975586039,0.874994829,0.897624279,0.86492658,0.984463904,0.982692308,0.970845481,0.944333996,0.007946189,0.009096842,0.009760598,0.014632127,1
94,59400,0.274878859,0.232848233,0.043604651,0.223958333,0.972400517,0.87081696,0.90025634,0.855856142,0.98273917,0.982692308,0.973760933,0.946322068,0.007314733,0.006929381,0.007311091,0.012715668,1
95,60000,0.274878859,0.228690229,0.043604651,0.22265625,0.969458103,0.867197518,0.900874302,0.84992547,0.98273917,0.982692308,0.973760933,0.946322068,0.00603505,0.005507901,0.007186376,0.010897272,1
96,60600,0.274878859,0.228690229,0.043604651,0.22265625,0.967690939,0.865067218,0.901812689,0.845421966,0.982679257,0.982692308,0.973760933,0.946322068,0.006165601,0.004842759,0.00657163,0.011348069,1
97,61200,0.273737343,0.226611227,0.043604651,0.221354167,0.966366553,0.864467425,0.902865513,0.840093876,0.982679257,0.982692308,0.973760933,0.946322068,0.00395315,0.003311731,0.006682761,0.006717822,1
98,61800,0.273737343,0.22037422,0.043604651,0.2109375,0.966091489,0.865253361,0.903872562,0.836478386,0.982679257,0.984615385,0.973760933,0.944333996,0.002393388,0.002193777,0.005048293,0.001697558,1
99,62400,0.261799974,0.218295218,0.031976744,0.2109375,0.965918959,0.864281282,0.903849675,0.837302972,0.982679257,0.984615385,0.973760933,0.944333996,0.001008843,0.001528591,0.004221826,0.001818764,1
100,63000,0.263100347,0.218295218,0.031976744,0.2109375,0.965971425,0.8642606,0.9041701,0.837017538,0.982679257,0.982692308,0.976676385,0.944333996,0.000706479,0.001156744,0.00405205,0.002018392,1
101,63600,0.263100347,0.218295218,0.031976744,0.2109375,0.965821342,0.863908997,0.90426165,0.836858964,0.983601022,0.982692308,0.976676385,0.944333996,0,0.001097014,0.002895271,0.002474937,1
102,64200,0.263100347,0.216216216,0.031976744,0.2109375,0.964869381,0.862848128,0.903550388,0.836188913,0.983232257,0.980769231,0.976676385,0.944333996,0.00156228,0.001646736,0.003540844,0.002977344,1
103,64800,0.263100347,0.216216216,0.037790698,0.2109375,0.963555195,0.860558428,0.903300375,0.835304938,0.980759565,0.976923077,0.976676385,0.938369781,0.002885195,0.002328601,0.004052655,0.003575501,1
104,65400,0.263100347,0.216216216,0.037790698,0.2109375,0.963226507,0.860475698,0.903300375,0.834290064,0.980106867,0.976923077,0.975218659,0.938369781,0.003675475,0.002256662,0.005136446,0.003753889,1
105,66000,0.265159047,0.218295218,0.040697674,0.209635417,0.963518588,0.860972079,0.903575025,0.834163204,0.980106867,0.975,0.975218659,0.938369781,0.004892734,0.003147728,0.006734448,0.004070971,1
106,66600,0.265159047,0.22037422,0.040697674,0.2109375,0.963763818,0.861427094,0.902636638,0.835812375,0.980106867,0.975,0.975218659,0.938369781,0.005307002,0.003294213,0.007139908,0.004341387,1
107,67200,0.265159047,0.22037422,0.040697674,0.2109375,0.964170048,0.861778697,0.903094388,0.836002664,0.980106867,0.975,0.975218659,0.938369781,0.004839817,0.003260612,0.006729457,0.004744301,1
108,67800,0.27064209,0.224532225,0.052325581,0.212239583,0.96581198,0.863288521,0.9038039,0.83841299,0.980106867,0.975,0.975218659,0.942345924,0.005582978,0.003159625,0.008275869,0.004725761,1
109,68400,0.27064209,0.224532225,0.052325581,0.216145833,0.9660147,0.862744057,0.902951523,0.841199854,0.981067983,0.975,0.976676385,0.942345924,0.005733688,0.004095945,0.007168322,0.007412498,1
110,69000,0.27064209,0.224532225,0.052325581,0.216145833,0.964472272,0.86041365,0.902888401,0.839301005,0.981067983,0.980769231,0.976676385,0.942345924,0.005494288,0.003745454,0.005231949,0.007709406,1
111,69600,0.27064209,0.224532225,0.052325581,0.216145833,0.963675508,0.859172699,0.903689463,0.837080968,0.981067983,0.980769231,0.976676385,0.940357853,0.006070697,0.004097372,0.005760399,0.008101298,1
112,70200,0.27064209,0.224532225,0.052325581,0.216145833,0.96292582,0.85737332,0.904719399,0.835463512,0.982130481,0.980769231,0.978134111,0.940357853,0.005706494,0.003941303,0.005373986,0.00801165,1
113,70800,0.266734748,0.216216216,0.031976744,0.216145833,0.96155949,0.855511892,0.904742287,0.833370334,0.981585931,0.975,0.978134111,0.940357853,0.00346472,0.00264761,0.00278606,0.007330236,1
114,71400,0.26288922,0.214137214,0.040697674,0.209635417,0.960955196,0.854663909,0.906023986,0.830516,0.981585931,0.975,0.978134111,0.940357853,0.002245022,0.001660808,0.002750175,0.002919467,1
115,72000,0.26288922,0.214137214,0.040697674,0.209635417,0.961323952,0.855222337,0.906023986,0.830991722,0.981585931,0.975,0.978134111,0.940357853,0.002699028,0.002346353,0.002818425,0.003135366,1
116,72600,0.26173425,0.20997921,0.040697674,0.209635417,0.960751837,0.854539814,0.905726449,0.83045257,0.981585931,0.975,0.978134111,0.942345924,0.002168167,0.001765114,0.002067978,0.003109949,1
117,73200,0.26173425,0.20997921,0.040697674,0.209635417,0.960782567,0.85516029,0.904856724,0.831023437,0.981585931,0.975,0.978134111,0.940357853,0.002571662,0.001425565,0.0023395,0.003348247,1
118,73800,0.26173425,0.20997921,0.040697674,0.209635417,0.960301297,0.855139607,0.904009887,0.830706289,0.981973678,0.976923077,0.978134111,0.940357853,0.002356354,0.00063724,0.003205257,0.003075123,1
119,74400,0.264355108,0.212058212,0.040697674,0.209635417,0.960143457,0.855387797,0.903369038,0.830801434,0.979400176,0.976923077,0.978134111,0.940357853,0.003251808,0.001282408,0.003859118,0.002937829,1
120,75000,0.264355108,0.216216216,0.040697674,0.209635417,0.960121088,0.85565667,0.903460588,0.830198852,0.979400176,0.976923077,0.978134111,0.940357853,0.003096487,0.001393476,0.004561218,0.003231623,1
121,75600,0.264355108,0.216216216,0.040697674,0.209635417,0.961091173,0.856000237,0.904218353,0.831880141,0.979329132,0.973076923,0.978134111,0.940357853,0.004181341,0.001602809,0.004830501,0.003429125,1
122,76200,0.264355108,0.216216216,0.040697674,0.209635417,0.961549955,0.856070321,0.903987,0.833719197,0.979329132,0.973076923,0.975218659,0.942345924,0.004068636,0.001797754,0.004886603,0.003040332,1
123,76800,0.264355108,0.216216216,0.040697674,0.209635417,0.961937302,0.856938987,0.904009887,0.833782627,0.979329132,0.973076923,0.975218659,0.942345924,0.004170967,0.002894214,0.004210784,0.002574377,1
124,77400,0.263443415,0.216216216,0.040697674,0.209635417,0.961836913,0.85762151,0.90371235,0.832926326,0.979329132,0.973076923,0.975218659,0.942345924,0.002524109,0.002489266,0.00336495,0.002344319,1
125,78000,0.263443415,0.214137214,0.031976744,0.209635417,0.961844684,0.858076525,0.903414813,0.832767752,0.979329132,0.973076923,0.975218659,0.942345924,0.001788483,0.002040996,0.002494272,0.001823306,1
126,78600,0.263443415,0.214137214,0.031976744,0.208333333,0.96123245,0.858593588,0.902682413,0.831055152,0.980286688,0.976923077,0.975218659,0.940357853,0.000955692,0.001887768,0.003375979,0.001647898,1
127,79200,0.260536862,0.218295218,0.031976744,0.208333333,0.960982533,0.858655636,0.903277488,0.829183978,0.980286688,0.976923077,0.975218659,0.940357853,0.001978995,0.002618441,0.003360924,0.001979082,1
128,79800,0.260536862,0.218295218,0.034883721,0.208333333,0.961802461,0.85958029,0.90405712,0.829486379,0.980855887,0.980769231,0.975218659,0.940357853,0.001876153,0.002021198,0.004553005,0.002087323,1
129,80400,0.260536862,0.218295218,0.034883721,0.209635417,0.961678605,0.859027921,0.903849675,0.830167137,0.980855887,0.980769231,0.975218659,0.940357853,0.003015021,0.002213118,0.004720421,0.002522074,1
130,81000,0.260536862,0.218295218,0.034883721,0.212239583,0.961591515,0.858055843,0.903483475,0.831816308,0.980855887,0.978846154,0.975218659,0.940357853,0.0036461,0.002602143,0.005165982,0.002788862,1
131,81600,0.260536862,0.218295218,0.040697674,0.212239583,0.961710394,0.857600827,0.903941225,0.832165171,0.980855887,0.978846154,0.975218659,0.940357853,0.003271051,0.00239718,0.004611265,0.002589605,1
132,82200,0.260481951,0.216216216,0.040697674,0.212239583,0.961735654,0.858510858,0.902957063,0.832482319,0.980777272,0.978846154,0.975218659,0.940357853,0.002519687,0.001602612,0.004765499,0.001822713,1
133,82800,0.26063586,0.216216216,0.040697674,0.212239583,0.961569578,0.857414685,0.903758125,0.8322286,0.980777272,0.978846154,0.975218659,0.940357853,0.002804821,0.001389596,0.005695795,0.002215217,1
134,83400,0.262319412,0.216216216,0.040697674,0.212239583,0.961511206,0.856587384,0.905062712,0.831182011,0.980777272,0.978846154,0.975218659,0.940357853,0.003263367,0.001654146,0.006462784,0.003564599,1
135,84000,0.262319412,0.216216216,0.040697674,0.213541667,0.962258227,0.857166494,0.906069761,0.8313723,0.980777272,0.976923077,0.975218659,0.940357853,0.003337166,0.001891314,0.006559168,0.00390407,1
136,84600,0.262319412,0.216216216,0.037790698,0.213541667,0.962333958,0.857600827,0.905634899,0.831689448,0.978634603,0.976923077,0.975218659,0.940357853,0.003597539,0.001916924,0.006320678,0.003877393,1
137,85200,0.262319412,0.216216216,0.037790698,0.213541667,0.96231869,0.856794209,0.906321523,0.831721163,0.978634603,0.976923077,0.975218659,0.940357853,0.003116414,0.001913561,0.005481131,0.003839146,1
138,85800,0.266414253,0.216216216,0.046511628,0.22265625,0.961600619,0.85590486,0.906046874,0.830928293,0.970592017,0.967307692,0.976676385,0.92445328,0.005990844,0.004666439,0.006826464,0.007939564,1
139,86400,0.266414253,0.216216216,0.046511628,0.22265625,0.959329443,0.855180972,0.908152522,0.82084298,0.970592017,0.965384615,0.978134111,0.920477137,0.010543758,0.007224375,0.00880358,0.018993227,1
140,87000,0.266414253,0.247401247,0.055232558,0.22265625,0.957263242,0.856145937,0.910207002,0.809123445,0.965324301,0.965384615,0.976676385,0.896620278,0.013468861,0.01201779,0.012028249,0.025647208,1
141,87600,0.266414253,0.247401247,0.055232558,0.22265625,0.956525696,0.858428128,0.912134945,0.800323491,0.965324301,0.965384615,0.976676385,0.896620278,0.013001216,0.013408818,0.01267949,0.025121179,1
142,88200,0.266414253,0.247401247,0.055232558,0.22265625,0.95294986,0.85532575,0.913645519,0.790047889,0.964314138,0.955769231,0.976676385,0.896620278,0.014883085,0.017071064,0.012399672,0.022200354,1
143,88800,0.262957837,0.247401247,0.055232558,0.20703125,0.951836952,0.855780765,0.914149043,0.784783229,0.964314138,0.955769231,0.976676385,0.896620278,0.012754773,0.016098516,0.010871315,0.016506387,1
144,89400,0.262957837,0.247401247,0.055232558,0.203125,0.953150456,0.857042399,0.912569807,0.78998446,0.964314138,0.955769231,0.976676385,0.896620278,0.010839765,0.01468947,0.009786589,0.015497153,1
145,90000,0.257594047,0.22037422,0.052325581,0.203125,0.953289965,0.855201655,0.911013458,0.795534553,0.964314138,0.955769231,0.976676385,0.918489066,0.007013925,0.010447643,0.006857883,0.010287025,1
146,90600,0.257594047,0.22037422,0.043604651,0.203125,0.952296553,0.851375388,0.910487046,0.798388887,0.964314138,0.955769231,0.978134111,0.918489066,0.007126535,0.007752829,0.005842587,0.00898773,1
147,91200,0.257594047,0.216216216,0.043604651,0.203125,0.954008641,0.853231941,0.909815436,0.802708163,0.975112128,0.978846154,0.978134111,0.926441352,0.00427154,0.002961527,0.005896905,0.005923554,1
148,91800,0.257545716,0.216216216,0.043604651,0.203125,0.953455991,0.852347466,0.909159572,0.803082681,0.976803061,0.976923077,0.976676385,0.926441352,0.002888086,0.002674703,0.005640432,0.002980287,1
149,92400,0.25406483,0.207900208,0.043604651,0.203125,0.952848869,0.851106515,0.909479996,0.802258095,0.976803061,0.976923077,0.976676385,0.926441352,0.002228247,0.001653399,0.006358821,0.00259047,1
150,93000,0.254890489,0.207900208,0.043604651,0.201822917,0.953111688,0.851189245,0.909457109,0.803082681,0.976803061,0.976923077,0.976676385,0.926441352,0.002651182,0.001808143,0.0066278,0.002840595,1
151,93600,0.262783391,0.22037422,0.046511628,0.209635417,0.953705228,0.851975181,0.909296896,0.804256129,0.974072222,0.976923077,0.975218659,0.926441352,0.003319262,0.002568653,0.008602439,0.004158509,1
152,94200,0.262783391,0.22037422,0.046511628,0.209635417,0.953451237,0.851664943,0.909090909,0.80412927,0.969881748,0.969230769,0.975218659,0.904572565,0.006734447,0.005199211,0.011665081,0.00934256,1
153,94800,0.262783391,0.234927235,0.061046512,0.213541667,0.953942826,0.853009307,0.909113797,0.803843836,0.969881748,0.963461538,0.970845481,0.904572565,0.010892895,0.011229662,0.015762006,0.017688268,1
154,95400,0.283321228,0.234927235,0.078488372,0.213541667,0.955113483,0.855139607,0.908587384,0.805651581,0.969881748,0.963461538,0.969387755,0.904572565,0.014283156,0.012907297,0.020785225,0.020868666,1
155,96000,0.283321228,0.234927235,0.078488372,0.213541667,0.954634764,0.854415719,0.908289847,0.805493007,0.969881748,0.963461538,0.969387755,0.904572565,0.014486492,0.013153293,0.020530922,0.020875913,1
156,96600,0.283321228,0.234927235,0.078488372,0.213541667,0.954559458,0.854270941,0.908541609,0.805048999,0.969881748,0.963461538,0.969387755,0.904572565,0.014703969,0.013269711,0.02137005,0.02017249,1
157,97200,0.283321228,0.234927235,0.078488372,0.227864583,0.9518715,0.849038263,0.907877872,0.804224414,0.950530705,0.936538462,0.957725948,0.910536779,0.024025392,0.020780921,0.02555111,0.027555246,1
158,97800,0.283321228,0.226611227,0.078488372,0.227864583,0.950214413,0.845005171,0.908747597,0.802924106,0.950530705,0.936538462,0.957725948,0.918489066,0.022566837,0.017718241,0.022884266,0.02309508,1
159,98400,0.282100981,0.226611227,0.063953488,0.227864583,0.946700243,0.839723487,0.910690701,0.795303459,0.950530705,0.936538462,0.957725948,0.918489066,0.019560423,0.015098643,0.018308311,0.022776123,1
160,99000,0.282100981,0.226611227,0.063953488,0.227864583,0.944425326,0.837166494,0.913233544,0.787130126,0.950530705,0.936538462,0.957725948,0.912524851,0.019096869,0.01453102,0.019003417,0.023567649,1
161,99600,0.282100981,0.226611227,0.049418605,0.227864583,0.94264909,0.835305067,0.914034606,0.782404618,0.950530705,0.936538462,0.957725948,0.912524851,0.017123271,0.012745849,0.016845381,0.02271119,1
162,100200,0.25335165,0.214137214,0.049418605,0.201822917,0.94517399,0.841199586,0.916529342,0.778884273,0.967202049,0.961538462,0.981049563,0.912524851,0.007056915,0.007661932,0.006448155,0.009088988,1
163,100800,0.25335165,0.214137214,0.049418605,0.197916667,0.945061076,0.843185109,0.916643779,0.775490787,0.968648354,0.961538462,0.981049563,0.912524851,0.005752227,0.006220555,0.005843646,0.005934393,1
164,101400,0.25335165,0.214137214,0.049418605,0.197916667,0.946596891,0.845977249,0.916254692,0.777425391,0.969156371,0.961538462,0.981049563,0.912524851,0.00552289,0.00541986,0.005899434,0.005741122,1
165,102000,0.25201627,0.214137214,0.052325581,0.197916667,0.947304169,0.847011375,0.91563673,0.779359995,0.971358723,0.969230769,0.979591837,0.918489066,0.004550261,0.003661465,0.006654766,0.005257831,1
166,102600,0.25201627,0.214137214,0.052325581,0.197916667,0.946987499,0.846841963,0.91555072,0.778642876,0.971686972,0.969230769,0.979591837,0.918489066,0.002815898,0.002944328,0.005209023,0.004180311,1
167,103200,0.248401108,0.207900208,0.052325581,0.196614583,0.946295642,0.845439504,0.915064543,0.779011132,0.971686972,0.969230769,0.979591837,0.918489066,0.00240442,0.002158617,0.004489676,0.004059727,1
168,103800,0.252040585,0.207900208,0.052325581,0.196614583,0.946405683,0.845170631,0.91508743,0.779740573,0.971370419,0.969230769,0.979591837,0.918489066,0.003073707,0.001516022,0.005659167,0.003799068,1
169,104400,0.252040585,0.207900208,0.052325581,0.19921875,0.946627198,0.844777663,0.914858555,0.781421458,0.971370419,0.973076923,0.979591837,0.916500994,0.003678593,0.000715297,0.006547767,0.005853922,1
170,105000,0.253790294,0.207900208,0.058139535,0.19921875,0.946861931,0.843991727,0.91462968,0.783704925,0.970925186,0.961538462,0.975218659,0.916500994,0.004999299,0.002983694,0.008823045,0.006260323,1
171,105600,0.256529383,0.22037422,0.058139535,0.212239583,0.947003825,0.841468459,0.914515243,0.787954711,0.967588678,0.957692308,0.975218659,0.916500994,0.007481516,0.008376409,0.010795247,0.009150017,1
172,106200,0.256899167,0.22037422,0.058139535,0.212239583,0.948456783,0.842833506,0.914492356,0.791062764,0.967588678,0.957692308,0.975218659,0.916500994,0.009228651,0.009962145,0.011587679,0.009035597,1
173,106800,0.26144284,0.22037422,0.058139535,0.212239583,0.950626335,0.84262668,0.913347981,0.800608925,0.967588678,0.957692308,0.973760933,0.916500994,0.01149749,0.012083701,0.012787112,0.016709277,1
174,107400,0.26144284,0.22037422,0.058139535,0.212239583,0.951592569,0.842316443,0.911471208,0.807300752,0.967588678,0.957692308,0.973760933,0.918489066,0.01150467,0.012010777,0.01293532,0.016631792,1
175,108000,0.26144284,0.22037422,0.046511628,0.212239583,0.953141094,0.843185109,0.909708871,0.814151153,0.967588678,0.957692308,0.973760933,0.918489066,0.01030502,0.01098268,0.009283177,0.015186158,1
176,108600,0.26144284,0.216216216,0.043604651,0.212239583,0.954852344,0.845274043,0.908335622,0.819225524,0.975650121,0.967307692,0.973760933,0.918489066,0.006868577,0.006367144,0.007804508,0.012372483,1
177,109200,0.26144284,0.20997921,0.040697674,0.212239583,0.954877837,0.842916236,0.907122585,0.824553614,0.975650121,0.967307692,0.973760933,0.918489066,0.005849833,0.004828665,0.00668223,0.008578585,1
178,109800,0.257213997,0.203742204,0.040697674,0.20703125,0.95342284,0.841222113,0.906959312,0.822209343,0.963602852,0.961538462,0.978134111,0.926441352,0.005470335,0.003343556,0.00463736,0.004771176,1
179,110400,0.257841241,0.22037422,0.049418605,0.212239583,0.952151353,0.842502585,0.909136684,0.812597127,0.963602852,0.961538462,0.976676385,0.914512922,0.010128171,0.007947351,0.01098644,0.017189121,1
180,111000,0.257841241,0.22037422,0.049418605,0.212239583,0.951330262,0.8442606,0.910921908,0.804478133,0.963602852,0.961538462,0.975218659,0.912524851,0.009484027,0.009057074,0.013182869,0.020160221,1
181,111600,0.257841241,0.222453222,0.049418605,0.212239583,0.950229869,0.846349535,0.912844457,0.794709968,0.963602852,0.961538462,0.975218659,0.912524851,0.010944169,0.01085957,0.01433049,0.021293293,1
182,112200,0.257841241,0.222453222,0.049418605,0.212239583,0.949349208,0.850444674,0.914858555,0.782690051,0.963602852,0.961538462,0.975218659,0.912524851,0.011557731,0.012172634,0.014485636,0.021197328,1
183,112800,0.257987546,0.222453222,0.049418605,0.212239583,0.947877618,0.851044467,0.916689554,0.773905046,0.964226891,0.963461538,0.975218659,0.912524851,0.012700459,0.011886359,0.013700975,0.017641239,1
184,113400,0.257987546,0.222453222,0.046511628,0.205729167,0.945489807,0.845832472,0.916918429,0.772731597,0.961220222,0.948076923,0.975218659,0.900596421,0.012727222,0.014396782,0.009986323,0.016577986,1
